title_id,review_title,review_title_sentiment_score,review_text_sentiment_score,date,rating
tt2015381," There's 2 hours I'll never get back
",0.0,-0.3909,2021-03-28 00:00:00,4
tt2015381," I AM Amazed
",0.4939,0.9863,2021-03-20 00:00:00,10
tt2015381," LITERALLY ONE OF THE FUNNIEST MOVIES YOU CAN FIND
",0.5574,0.9832,2021-03-19 00:00:00,9
tt2015381," my opinion
",0.0,0.8833,2021-03-18 00:00:00,8
tt2015381," An obvious flawless scifi comedy comic book MASTERPIECE!!! Top 10 best EVER!!
",0.9572,0.9785,2021-03-12 00:00:00,10
tt2015381," Impressive
",0.5106,0.9698,2021-03-09 00:00:00,8
tt2015381," James Gunn, a crazy genius.
",-0.34,0.8329,2021-03-04 00:00:00,9
tt2015381," This is my favorite movie of all time
",0.4588,0.9368,2021-03-03 00:00:00,10
tt2015381," FUNNY, FULL OF HEART AND VISUALLY DAZZLING
",0.4404,0.9887,2021-03-01 00:00:00,9
tt2015381," Why vinny
",0.0,0.0,2021-02-13 00:00:00,1
tt2015381," One for the Marvel fans
",0.4215,0.4677,2021-02-11 00:00:00,6
tt2015381," The Black Swan of the MCU
",0.0,0.5198,2021-02-07 00:00:00,9
tt2015381," An enjoyable movie with visual effects but not good (6.0)
",-0.2867,0.9162,2021-01-28 00:00:00,6
tt2015381," Good movie from the MCU
",0.4404,0.9081,2021-01-25 00:00:00,7
tt2015381," There is a lot to like
",0.3612,0.9971,2021-01-18 00:00:00,9
tt2015381," Pretty Good
",0.7269,0.9593,2021-01-07 00:00:00,7
tt2015381," Nice
",0.4215,0.0,2021-01-07 00:00:00,10
tt2015381," Great movie
",0.6249,0.8957,2021-01-07 00:00:00,9
tt2015381," Perfect Film Entertainment
",0.7579,0.9517,2021-01-02 00:00:00,10
tt2015381," Perfect soundtrack
",0.5719,0.1751,2020-12-29 00:00:00,7
tt2015381," What a wonderful movie 10/10
",0.5719,0.999,2020-12-25 00:00:00,10
tt2015381," Massively overrated
",0.0,0.3182,2020-12-23 00:00:00,4
tt2015381," One of my fav movie
",0.4588,0.4104,2020-12-22 00:00:00,10
tt2015381," Guardians of the Galaxy (2014) Review - 8.7/10
",0.0,0.9402,2020-12-12 00:00:00,9
tt2015381," Great space adventure
",0.7506,0.9851,2020-11-16 00:00:00,8
tt2015381," Introduction to Space Marvel movies
",0.4215,0.9097,2020-11-15 00:00:00,8
tt2015381," Guardians of Galaxy
",0.0,0.9851,2020-11-02 00:00:00,9
tt2015381," While most of its novelty has worn off since we've gotten used to these characters, Guardians of the Galaxy remains a testament to Marvel taking one of their biggest risks. An
",-0.128,0.959,2020-10-20 00:00:00,7
tt2015381," In My Opinion, The Best Non-Avengers MCU Movie
",0.6369,0.999,2020-10-13 00:00:00,9
tt2015381," Very good
",0.4927,0.0,2020-09-27 00:00:00,7
tt2015381," If you like pina coladas...
",0.3612,0.9722,2020-09-10 00:00:00,8
tt2015381," One of the best mcu films
",0.6369,0.9862,2020-09-08 00:00:00,10
tt2015381," Great film worth watching.
",0.7184,0.9294,2020-09-08 00:00:00,8
tt2015381," Guardians Of The Galaxy
",0.0,0.9993,2020-08-31 00:00:00,7
tt2015381," I base all of my ratings off of 6 categories
",0.0,0.7845,2020-08-31 00:00:00,9
tt2015381," Best marvel film
",0.7906,0.3612,2020-08-30 00:00:00,8
tt2015381," Joyous
",0.6249,0.6989,2020-08-21 00:00:00,10
tt2015381," Marvel is on a roll this year
",0.4215,0.8641,2020-08-20 00:00:00,9
tt2015381," Immy's review : A classic
",0.0,0.995,2020-08-19 00:00:00,8
tt2015381," NEW HUMOR HERE.
",0.2732,0.959,2020-08-16 00:00:00,8
tt2015381," I AM GROOT
",0.0,0.8808,2020-08-08 00:00:00,8
tt2015381," Lot's of Pratting around in this fun sci-fi fantasy.
",0.596,0.7639,2020-08-06 00:00:00,8
tt2015381," Not impressed
",-0.3724,0.5574,2020-08-05 00:00:00,6
tt2015381," The perfect soundtrack does exist!
",0.6114,0.967,2020-08-03 00:00:00,8
tt2015381," Guardians of the Galaxy
",0.0,0.9997,2020-08-02 00:00:00,8
tt2015381," Terrible.
",-0.4767,-0.8074,2020-07-30 00:00:00,3
tt2015381," Never understood the hype behind this, and I still don't understand it
",0.0,0.6812,2020-07-25 00:00:00,5
tt2015381," Groot is cute!
",0.5093,0.9977,2020-07-24 00:00:00,10
tt2015381," Bit different
",0.0,0.94,2020-07-20 00:00:00,9
tt2015381," Mehhhhhhh
",0.0,0.7809,2020-07-19 00:00:00,4
tt2015381," Marvel's best
",0.6369,0.9821,2020-07-18 00:00:00,9
tt2015381," A Flawed, but Jovial Introduction to a Lovable Crew
",0.8847,0.2531,2020-07-16 00:00:00,8
tt2015381," Pretty funny, good music
",0.8402,0.8707,2020-07-14 00:00:00,7
tt2015381," The Star Wars of the MCU
",-0.5574,0.9387,2020-06-28 00:00:00,6
tt2015381," Another great Marvel flick...
",0.7845,0.8693,2020-06-28 00:00:00,8
tt2015381," James Gunn is the greatest addition to MCU
",0.6369,0.9988,2020-06-27 00:00:00,10
tt2015381," Guardians of the Galaxy
",0.0,0.3384,2020-06-21 00:00:00,8
tt2015381," Teamwork makes the dream work (Spoilers)
",0.25,-0.954,2020-06-16 00:00:00,9
tt2015381," Great film
",0.6249,0.659,2020-06-12 00:00:00,8
tt2015381," Couldn't Finish It
",0.0,-0.1311,2020-06-12 00:00:00,1
tt2015381," Guardians of the galaxy
",0.0,0.9931,2020-06-07 00:00:00,8
tt2015381," Favourite MCU film
",0.0,0.9793,2020-06-07 00:00:00,10
tt2015381," Simply entertaining
",0.4404,0.9517,2020-06-02 00:00:00,8
tt2015381," A Salsa of Comedy with amazing action and visuals.
",0.743,0.9915,2020-06-01 00:00:00,8
tt2015381," PURE ADVENTURE
",0.3182,0.878,2020-05-30 00:00:00,8
tt2015381," Good Movie
",0.4404,0.7391,2020-05-26 00:00:00,10
tt2015381," Fun, exciting, and a great cast ensemble.
",0.891,0.9788,2020-05-07 00:00:00,9
tt2015381," My Introduction to the MCU... and a Very Good One!
",0.54,0.9912,2020-04-30 00:00:00,10
tt2015381," Oh man they did good
",0.4404,0.9622,2020-04-30 00:00:00,9
tt2015381," Great soundtrack
",0.6249,0.8906,2020-04-27 00:00:00,7
tt2015381," Good
",0.4404,0.9571,2020-04-27 00:00:00,7
tt2015381," Dumb and unimaginative
",-0.5106,-0.1748,2020-04-24 00:00:00,3
tt2015381," Imagine what it's like before watching. That's exactly what it's like
",0.6124,-0.9045,2020-04-24 00:00:00,2
tt2015381," Special One
",0.4019,0.4082,2020-04-24 00:00:00,10
tt2015381," Imagine what it's like before watching. That's exactly what it's like.
",0.6124,0.9476,2020-04-23 00:00:00,2
tt2015381," GREAT FUN IN THIS FANTASTIC SCI-FI FANTASY ADVENTURE
",0.9231,0.9993,2020-04-18 00:00:00,8
tt2015381," It was a blast
",0.0,0.875,2020-04-15 00:00:00,9
tt2015381," Love this film.
",0.6369,0.6335,2020-04-11 00:00:00,10
tt2015381," Star-movie
",0.0,0.9809,2020-04-07 00:00:00,10
tt2015381," Great all round fun...one of the better MCU entries
",0.7906,0.9988,2020-04-06 00:00:00,8
tt2015381," Fantastic!
",0.5983,0.8849,2020-03-30 00:00:00,8
tt2015381," Cosmic Adventure is a lot of fun
",0.6808,0.965,2020-03-30 00:00:00,9
tt2015381," Best movie in Avengers series?
",0.6369,0.8176,2020-03-29 00:00:00,9
tt2015381," Incredibly fun movie! Music was awesome.
",0.8395,0.865,2020-03-29 00:00:00,9
tt2015381," Amazing Space Adventure 🌐
",0.7269,0.9625,2020-03-28 00:00:00,7
tt2015381," One of the best MCU movies!
",0.6696,0.9202,2020-03-28 00:00:00,10
tt2015381," Seriously?
",-0.1779,-0.5886,2020-03-23 00:00:00,2
tt2015381," Chill and fun
",0.5106,0.9382,2020-03-21 00:00:00,10
tt2015381," WORTH IT!! FUNNY AND AWESOME!!
",0.877,0.9775,2020-03-18 00:00:00,10
tt2015381," Cute and surprisingly
",0.6369,0.8475,2020-03-18 00:00:00,8
tt2015381," Amazing
",0.5859,0.4927,2020-03-16 00:00:00,9
tt2015381," Absolute junk.
",0.0,-0.8141,2020-03-14 00:00:00,1
tt2015381," Redeems Marvel!
",0.4753,0.9948,2020-03-10 00:00:00,8
tt2015381," Family, and Love - The meaning of life!
",0.6696,0.8979,2020-03-07 00:00:00,6
tt2015381," Finally
",0.0,0.9485,2020-03-07 00:00:00,10
tt2015381," This is movie Great
",0.6249,0.5994,2020-03-04 00:00:00,10
tt2015381," The film was by far the most uncertain and risky move by Marvel Studios. Fortunately, the bet was accurate.
",-0.1918,0.9989,2020-03-02 00:00:00,8
tt2015381," Marvel can't make a bad movie!
",0.7133,0.6514,2020-03-01 00:00:00,10
tt2015381," One of Marvels best
",0.802,0.9559,2020-03-01 00:00:00,9
tt2015381," Worth the work
",0.2263,0.8737,2020-02-21 00:00:00,8
